CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,KMeans_Label,Cluster_Name,Heuristic_Segment
12346,108,1,24.981739999999995,3,1,1,5,2,At Risk Customers,New Customers
12347,60,31,15021.70396,3,4,4,11,3,Loyal Customers,Loyal Customers
12348,74,8,1492.40594,3,2,2,7,3,Loyal Customers,Potential Loyalists
12350,18,11,1339.55528,4,2,2,8,3,Loyal Customers,Potential Loyalists
12356,108,13,1369.939,3,3,2,8,3,Loyal Customers,Potential Loyalists
12359,131,3,688.0332,3,1,2,6,3,Loyal Customers,New Customers
12370,190,44,7366.30482,2,4,4,10,3,Loyal Customers,Loyal Customers
12373,25,5,492.60605999999996,4,1,1,6,3,Loyal Customers,New Customers
12377,41,37,10473.22066,4,4,4,12,3,Loyal Customers,Champions
12383,100,39,5271.309560000001,3,4,4,11,3,Loyal Customers,Loyal Customers
12386,157,6,579.40158,2,2,1,5,2,At Risk Customers,Hibernating
12388,115,10,778.3265,3,2,2,7,3,Loyal Customers,Potential Loyalists
12393,123,13,2217.09438,3,3,3,9,3,Loyal Customers,Loyal Customers
12395,165,14,1463.40164,2,3,2,7,0,Regular Customers,At Risk
12402,95,6,603.2133,3,2,1,6,3,Loyal Customers,Potential Loyalists
12410,11,14,2464.3541999999998,4,3,3,10,3,Loyal Customers,Loyal Customers
12413,132,10,3182.7752600000003,3,2,3,8,3,Loyal Customers,Potential Loyalists
12414,18,6,653.4715,4,2,1,7,3,Loyal Customers,Potential Loyalists
12415,141,24,2935.76923,2,4,3,9,3,Loyal Customers,Loyal Customers
12417,75,15,1744.40804,3,3,2,8,3,Loyal Customers,Potential Loyalists
12421,77,6,1988.42838,3,2,3,8,3,Loyal Customers,Potential Loyalists
12422,103,9,920.72776,3,2,2,7,3,Loyal Customers,Potential Loyalists
12423,173,8,742.8646600000001,2,2,2,6,0,Regular Customers,Hibernating
12427,171,3,1420.55808,2,1,2,5,0,Regular Customers,Hibernating
12429,263,10,2421.1722800000002,1,2,3,6,0,Regular Customers,Hibernating
12431,41,32,5862.48308,4,4,4,12,3,Loyal Customers,Champions
12433,266,55,15042.39364,1,4,4,9,0,Regular Customers,Loyal Customers
12434,223,1,32.7776,1,1,1,3,2,At Risk Customers,Hibernating
12437,18,14,2628.78638,4,3,3,10,3,Loyal Customers,Loyal Customers
12441,278,11,1570.65868,1,2,2,5,0,Regular Customers,Hibernating
12451,104,57,9775.50554,3,4,4,11,1,VIP Customers,Loyal Customers
12464,14,6,1043.8122,4,2,2,8,3,Loyal Customers,Potential Loyalists
12468,52,7,1465.5624400000002,4,2,2,8,3,Loyal Customers,Potential Loyalists
12471,16,70,14486.478650000001,4,4,4,12,1,VIP Customers,Champions
12472,63,67,11724.353700000001,3,4,4,11,1,VIP Customers,Loyal Customers
12474,61,27,6944.494740000001,3,4,4,11,3,Loyal Customers,Loyal Customers
12476,34,13,3157.021,4,3,3,10,3,Loyal Customers,Loyal Customers
12477,27,2,241.23685,4,1,1,6,2,At Risk Customers,New Customers
12480,148,14,1418.30036,2,3,2,7,3,Loyal Customers,At Risk
12481,152,13,9363.5437,2,3,4,9,3,Loyal Customers,Loyal Customers
12483,167,6,1083.5919800000001,2,2,2,6,0,Regular Customers,Hibernating
12484,150,35,5524.78394,2,4,4,10,3,Loyal Customers,Loyal Customers
12489,151,6,878.86396,2,2,2,6,3,Loyal Customers,Hibernating
12490,124,22,2791.59672,3,3,3,9,3,Loyal Customers,Loyal Customers
12494,165,5,444.76556999999997,2,1,1,4,2,At Risk Customers,Hibernating
12500,141,3,72.4874,2,1,1,4,2,At Risk Customers,Hibernating
12501,42,71,10477.02918,4,4,4,12,1,VIP Customers,Champions
12502,16,21,4872.66861,4,3,4,11,3,Loyal Customers,Loyal Customers
12503,158,1,11.161500000000002,2,1,1,4,2,At Risk Customers,Hibernating
12510,105,12,1297.23764,3,3,2,8,3,Loyal Customers,Potential Loyalists
12515,172,4,1475.37022,2,1,2,5,0,Regular Customers,Hibernating
12523,132,3,431.09076000000005,3,1,1,5,2,At Risk Customers,New Customers
12524,140,5,535.95496,2,1,1,4,2,At Risk Customers,Hibernating
12527,108,6,1803.2462,3,2,3,8,3,Loyal Customers,Potential Loyalists
12528,35,22,4440.2892,4,3,4,11,3,Loyal Customers,Loyal Customers
12530,152,8,1373.2464,2,2,2,6,3,Loyal Customers,Hibernating
12539,54,100,19437.43164,4,4,4,12,1,VIP Customers,Champions
12540,22,32,4338.026580000001,4,4,4,12,3,Loyal Customers,Champions
12551,189,9,1601.8468000000003,2,2,2,6,0,Regular Customers,Hibernating
12553,70,14,1572.3274000000001,3,3,2,8,3,Loyal Customers,Potential Loyalists
12557,137,4,286.25383999999997,2,1,1,4,2,At Risk Customers,Hibernating
12559,21,11,2927.0396,4,2,3,9,3,Loyal Customers,Potential Loyalists
12567,11,71,12523.96646,4,4,4,12,1,VIP Customers,Champions
12574,46,5,1502.9036,4,1,2,7,3,Loyal Customers,New Customers
12577,203,33,6203.03114,2,4,4,10,0,Regular Customers,Loyal Customers
12578,57,40,5644.00486,3,4,4,11,3,Loyal Customers,Loyal Customers
12583,152,15,2563.57496,2,3,3,8,3,Loyal Customers,Loyal Customers
12585,161,26,4125.36656,2,4,4,10,3,Loyal Customers,Loyal Customers
12586,303,1,22.4082,1,1,1,3,2,At Risk Customers,Hibernating
12591,60,21,4639.41464,3,3,4,10,3,Loyal Customers,Loyal Customers
12594,93,5,732.3387,3,1,2,6,3,Loyal Customers,New Customers
12600,16,8,780.86495,4,2,2,8,3,Loyal Customers,Potential Loyalists
12601,137,4,550.7452400000001,2,1,1,4,2,At Risk Customers,Hibernating
12605,257,2,312.7242,1,1,1,3,2,At Risk Customers,Hibernating
12609,66,4,351.491,3,1,1,5,2,At Risk Customers,New Customers
12621,188,20,2549.7219,2,3,3,8,0,Regular Customers,Loyal Customers
12625,16,24,6208.58724,4,4,4,12,3,Loyal Customers,Champions
12626,28,34,5221.73333,4,4,4,12,3,Loyal Customers,Champions
12637,57,26,4453.48242,3,4,4,11,3,Loyal Customers,Loyal Customers
12643,136,1,61.348200000000006,2,1,1,4,2,At Risk Customers,Hibernating
12645,52,8,2479.3946200000005,4,2,3,9,3,Loyal Customers,Potential Loyalists
12647,189,28,4081.22215,2,4,4,10,0,Regular Customers,Loyal Customers
12649,258,1,15.33198,1,1,1,3,2,At Risk Customers,Hibernating
12651,145,7,2468.32852,2,2,3,7,3,Loyal Customers,Hibernating
12652,88,26,2811.54632,3,4,3,10,3,Loyal Customers,Loyal Customers
12662,13,16,3098.47524,4,3,3,10,3,Loyal Customers,Loyal Customers
12664,91,5,767.8032000000001,3,1,2,6,3,Loyal Customers,New Customers
12665,104,2,86.72879999999999,3,1,1,5,2,At Risk Customers,New Customers
12666,206,2,38.093939999999996,2,1,1,4,2,At Risk Customers,Hibernating
12668,32,38,6963.07078,4,4,4,12,3,Loyal Customers,Champions
12672,124,3,274.60288,3,1,1,5,2,At Risk Customers,New Customers
12673,114,11,1682.26106,3,2,2,7,3,Loyal Customers,Potential Loyalists
12676,22,10,1366.92712,4,2,2,8,3,Loyal Customers,Potential Loyalists
12678,173,3,223.2297,2,1,1,4,2,At Risk Customers,Hibernating
12681,29,88,16307.833120000001,4,4,4,12,1,VIP Customers,Champions
12682,21,68,12423.12325,4,4,4,12,1,VIP Customers,Champions
12683,93,38,10719.76818,3,4,4,11,3,Loyal Customers,Loyal Customers
12686,335,6,1040.2350000000001,1,2,2,5,0,Regular Customers,Hibernating
12691,66,8,1432.7688400000002,3,2,2,7,3,Loyal Customers,Potential Loyalists
12693,79,4,1756.0624000000003,3,1,2,6,3,Loyal Customers,New Customers
12705,187,13,1721.28133,2,3,2,7,0,Regular Customers,At Risk
12708,124,21,2973.88934,3,3,3,9,3,Loyal Customers,Loyal Customers
12709,54,16,3039.16016,4,3,3,10,3,Loyal Customers,Loyal Customers
12712,11,27,3910.0085000000004,4,4,3,11,3,Loyal Customers,Loyal Customers
12720,35,26,6744.79969,4,4,4,12,3,Loyal Customers,Champions
12721,179,10,2063.19354,2,2,3,7,0,Regular Customers,Hibernating
12724,133,7,501.21984000000003,2,2,1,5,2,At Risk Customers,Hibernating
12725,326,14,4654.266619999999,1,3,4,8,0,Regular Customers,Loyal Customers
12726,45,16,1830.327,4,3,3,10,3,Loyal Customers,Loyal Customers
12727,82,8,937.76622,3,2,2,7,3,Loyal Customers,Potential Loyalists
12728,135,7,546.35036,2,2,1,5,2,At Risk Customers,Hibernating
12731,35,38,12568.352480000001,4,4,4,12,3,Loyal Customers,Champions
12734,172,2,91.60408,2,1,1,4,2,At Risk Customers,Hibernating
12735,42,18,2981.53033,4,3,3,10,3,Loyal Customers,Loyal Customers
12736,138,1,147.68880000000001,2,1,1,4,2,At Risk Customers,Hibernating
12738,336,8,1848.5156,1,2,3,6,0,Regular Customers,Hibernating
12744,69,34,10027.73056,3,4,4,11,3,Loyal Customers,Loyal Customers
12747,95,10,1791.455,3,2,2,7,3,Loyal Customers,Potential Loyalists
12748,108,328,78689.99626,3,4,4,11,1,VIP Customers,Loyal Customers
12753,153,20,2063.54508,2,3,3,8,3,Loyal Customers,Loyal Customers
12754,11,17,3694.6432,4,3,3,10,3,Loyal Customers,Loyal Customers
12755,264,1,53.07876,1,1,1,3,2,At Risk Customers,Hibernating
12763,305,8,987.48228,1,2,2,5,0,Regular Customers,Hibernating
12764,56,28,5457.01772,4,4,4,12,3,Loyal Customers,Champions
12766,143,28,4476.30523,2,4,4,10,3,Loyal Customers,Loyal Customers
12775,14,7,1340.1017200000001,4,2,2,8,3,Loyal Customers,Potential Loyalists
12778,31,3,573.07834,4,1,1,6,3,Loyal Customers,New Customers
12779,8,15,2293.06982,4,3,3,10,3,Loyal Customers,Loyal Customers
12782,65,32,4250.25436,3,4,4,11,3,Loyal Customers,Loyal Customers
12785,246,8,758.15513,1,2,2,5,0,Regular Customers,Hibernating
12791,363,2,142.2277,1,1,1,3,2,At Risk Customers,Hibernating
12793,145,11,2306.5887000000002,2,2,3,7,3,Loyal Customers,Hibernating
12797,213,7,372.44414000000006,2,2,1,5,2,At Risk Customers,Hibernating
12808,303,5,547.8585,1,1,1,3,0,Regular Customers,Hibernating
12820,112,5,604.8213000000001,3,1,1,5,3,Loyal Customers,New Customers
12826,54,31,7872.87712,4,4,4,12,3,Loyal Customers,Champions
12829,90,6,1077.1694,3,2,2,7,3,Loyal Customers,Potential Loyalists
12836,26,19,2849.74907,4,3,3,10,3,Loyal Customers,Loyal Customers
12838,361,28,4639.5958,1,4,4,9,0,Regular Customers,Loyal Customers
12839,186,23,3721.67726,2,3,3,8,0,Regular Customers,Loyal Customers
12841,35,49,11995.90112,4,4,4,12,3,Loyal Customers,Champions
12842,9,9,2425.3837,4,2,3,9,3,Loyal Customers,Potential Loyalists
12853,29,12,1943.4787500000002,4,3,3,10,3,Loyal Customers,Loyal Customers
12854,69,23,4840.495080000001,3,3,4,10,3,Loyal Customers,Loyal Customers
12855,349,3,935.4455,1,1,2,4,0,Regular Customers,Hibernating
12865,210,1,261.8,2,1,1,4,2,At Risk Customers,Hibernating
12867,213,24,3504.89624,2,4,3,9,0,Regular Customers,Loyal Customers
12868,50,19,5621.430740000001,4,3,4,11,3,Loyal Customers,Loyal Customers
12870,270,1,37.38948,1,1,1,3,2,At Risk Customers,Hibernating
12872,116,31,3884.04894,3,4,3,10,3,Loyal Customers,Loyal Customers
12875,240,1,1.32,1,1,1,3,2,At Risk Customers,Hibernating
12877,123,11,1266.3105,3,2,2,7,3,Loyal Customers,Potential Loyalists
12908,33,1,250.8,4,1,1,6,2,At Risk Customers,New Customers
12913,289,2,73.74194,1,1,1,3,2,At Risk Customers,Hibernating
12915,344,7,1212.3897200000001,1,2,2,5,0,Regular Customers,Hibernating
12916,87,19,4142.41756,3,3,4,10,3,Loyal Customers,Loyal Customers
12921,165,30,6280.68447,2,4,4,10,3,Loyal Customers,Loyal Customers
12924,118,1,16.554299999999998,3,1,1,5,2,At Risk Customers,New Customers
12928,204,8,296.68099,2,2,1,5,2,At Risk Customers,Hibernating
12929,26,5,934.947,4,1,2,7,3,Loyal Customers,New Customers
12931,186,2,21.8885,2,1,1,4,2,At Risk Customers,Hibernating
12935,77,2,956.0046,3,1,2,6,3,Loyal Customers,New Customers
12939,146,2,197.7743,2,1,1,4,2,At Risk Customers,Hibernating
12942,265,7,765.3394000000001,1,2,2,5,0,Regular Customers,Hibernating
12944,179,7,1125.1516000000001,2,2,2,6,0,Regular Customers,Hibernating
12947,66,25,5231.26378,3,4,4,11,3,Loyal Customers,Loyal Customers
12951,81,6,922.59974,3,2,2,7,3,Loyal Customers,Potential Loyalists
12956,1,14,3150.16547,4,3,3,10,3,Loyal Customers,Loyal Customers
12957,153,13,977.6553600000001,2,3,2,7,3,Loyal Customers,At Risk
12963,265,6,673.5141,1,2,2,5,0,Regular Customers,Hibernating
12967,192,10,1601.71874,2,2,2,6,0,Regular Customers,Hibernating
12970,89,2,547.2860000000001,3,1,1,5,3,Loyal Customers,New Customers
12971,13,31,4172.01375,4,4,4,12,3,Loyal Customers,Champions
12980,131,4,1222.2341000000001,3,1,2,6,3,Loyal Customers,New Customers
12989,118,2,172.868,3,1,1,5,2,At Risk Customers,New Customers
12990,18,2,472.31940000000003,4,1,1,6,3,Loyal Customers,New Customers
12997,41,7,819.2942,4,2,2,8,3,Loyal Customers,Potential Loyalists
13000,252,8,915.0604800000001,1,2,2,5,0,Regular Customers,Hibernating
13001,66,23,2473.94216,3,3,3,9,3,Loyal Customers,Loyal Customers
13002,66,5,927.0498000000001,3,1,2,6,3,Loyal Customers,New Customers
13004,52,37,5666.77456,4,4,4,12,3,Loyal Customers,Champions
13008,95,8,2270.5195400000002,3,2,3,8,3,Loyal Customers,Potential Loyalists
13011,336,3,226.66621999999998,1,1,1,3,0,Regular Customers,Hibernating
13013,332,28,4787.34216,1,4,4,9,0,Regular Customers,Loyal Customers
13021,202,6,1852.64864,2,2,3,7,0,Regular Customers,Hibernating
13027,178,4,188.60656,2,1,1,4,2,At Risk Customers,Hibernating
13029,173,1,10.4895,2,1,1,4,2,At Risk Customers,Hibernating
13030,292,16,2032.33304,1,3,3,7,0,Regular Customers,Loyal Customers
13033,188,5,543.47508,2,1,1,4,2,At Risk Customers,Hibernating
13034,307,4,176.05676,1,1,1,3,2,At Risk Customers,Hibernating
13047,14,26,3032.81498,4,4,3,11,3,Loyal Customers,Loyal Customers
13048,117,17,2852.06848,3,3,3,9,3,Loyal Customers,Loyal Customers
13049,66,3,240.82656,3,1,1,5,2,At Risk Customers,New Customers
13050,5,60,10546.554250000001,4,4,4,12,1,VIP Customers,Champions
13064,117,1,183.36237999999997,3,1,1,5,2,At Risk Customers,New Customers
13065,350,7,1564.6929200000002,1,2,2,5,0,Regular Customers,Hibernating
13068,82,1,0.99,3,1,1,5,2,At Risk Customers,New Customers
13069,4,68,8942.09412,4,4,4,12,1,VIP Customers,Champions
13077,269,4,1686.28298,1,1,2,4,0,Regular Customers,Hibernating
13078,52,24,4062.78575,4,4,3,11,3,Loyal Customers,Loyal Customers
13081,123,117,21006.32965,3,4,4,11,1,VIP Customers,Loyal Customers
13082,161,6,1076.4082,2,2,2,6,0,Regular Customers,Hibernating
13089,21,176,27409.35311,4,4,4,12,1,VIP Customers,Champions
13090,93,9,1378.0122000000001,3,2,2,7,3,Loyal Customers,Potential Loyalists
13092,208,4,283.55109,2,1,1,4,2,At Risk Customers,Hibernating
13093,20,65,11938.59722,4,4,4,12,1,VIP Customers,Champions
13094,154,4,382.72408,2,1,1,4,2,At Risk Customers,Hibernating
13097,159,18,3014.16493,2,3,3,8,3,Loyal Customers,Loyal Customers
13098,59,14,2288.4422,3,3,3,9,3,Loyal Customers,Loyal Customers
13102,8,54,8725.69281,4,4,4,12,1,VIP Customers,Champions
13104,179,1,117.81000000000002,2,1,1,4,2,At Risk Customers,Hibernating
13107,119,10,2797.3350800000003,3,2,3,8,3,Loyal Customers,Potential Loyalists
13108,348,3,522.1608,1,1,1,3,0,Regular Customers,Hibernating
13110,22,8,949.5925400000001,4,2,2,8,3,Loyal Customers,Potential Loyalists
13113,8,29,22030.74783,4,4,4,12,3,Loyal Customers,Champions
13115,153,2,276.1816,2,1,1,4,2,At Risk Customers,Hibernating
13117,76,12,2152.00084,3,3,3,9,3,Loyal Customers,Loyal Customers
13124,205,30,4483.8779,2,4,4,10,0,Regular Customers,Loyal Customers
13126,137,18,2290.51569,2,3,3,8,3,Loyal Customers,Loyal Customers
13136,257,3,235.78640000000001,1,1,1,3,2,At Risk Customers,Hibernating
13137,10,33,7226.79157,4,4,4,12,3,Loyal Customers,Champions
13138,340,7,1602.30178,1,2,2,5,0,Regular Customers,Hibernating
13140,269,4,463.56764,1,1,1,3,0,Regular Customers,Hibernating
13141,22,16,3311.6083200000003,4,3,3,10,3,Loyal Customers,Loyal Customers
13144,137,1,36.096199999999996,2,1,1,4,2,At Risk Customers,Hibernating
13145,336,1,17.523,1,1,1,3,2,At Risk Customers,Hibernating
13148,37,78,18006.36,4,4,4,12,1,VIP Customers,Champions
13155,115,38,5463.80135,3,4,4,11,3,Loyal Customers,Loyal Customers
13158,75,16,3508.6286,3,3,3,9,3,Loyal Customers,Loyal Customers
13161,38,2,492.67931999999996,4,1,1,6,3,Loyal Customers,New Customers
13162,132,25,3609.3404000000005,3,4,3,10,3,Loyal Customers,Loyal Customers
13165,171,5,846.8657000000001,2,1,2,5,0,Regular Customers,Hibernating
13168,67,36,5292.465,3,4,4,11,3,Loyal Customers,Loyal Customers
13173,284,15,3832.3836,1,3,3,7,0,Regular Customers,Loyal Customers
13174,49,124,21782.70076,4,4,4,12,1,VIP Customers,Champions
13178,221,14,1852.9980600000001,2,3,3,8,0,Regular Customers,Loyal Customers
13183,147,11,1936.85912,2,2,3,7,3,Loyal Customers,Hibernating
13187,153,10,1189.6738599999999,2,2,2,6,3,Loyal Customers,Hibernating
13198,69,39,5564.47986,3,4,4,11,3,Loyal Customers,Loyal Customers
13199,19,14,2007.3838800000003,4,3,3,10,3,Loyal Customers,Loyal Customers
13208,12,13,2134.7857,4,3,3,10,3,Loyal Customers,Loyal Customers
13209,111,10,384.3813,3,2,1,6,2,At Risk Customers,Potential Loyalists
13211,225,1,44.063559999999995,1,1,1,3,2,At Risk Customers,Hibernating
13221,208,19,2365.3734600000003,2,3,3,8,0,Regular Customers,Loyal Customers
13225,159,5,519.3765799999999,2,1,1,4,2,At Risk Customers,Hibernating
13230,12,42,10208.793310000001,4,4,4,12,3,Loyal Customers,Champions
13233,148,8,1337.8758,2,2,2,6,3,Loyal Customers,Hibernating
13238,215,4,512.5662,2,1,1,4,0,Regular Customers,Hibernating
13240,262,15,1564.5332600000002,1,3,2,6,0,Regular Customers,At Risk
13246,110,18,2092.06392,3,3,3,9,3,Loyal Customers,Loyal Customers
13253,166,5,491.44954999999993,2,1,1,4,2,At Risk Customers,Hibernating
13255,361,4,1384.2022000000002,1,1,2,4,0,Regular Customers,Hibernating
13263,105,18,2692.74962,3,3,3,9,3,Loyal Customers,Loyal Customers
13266,203,1,54.4806,2,1,1,4,2,At Risk Customers,Hibernating
13267,131,26,17193.10544,3,4,4,11,3,Loyal Customers,Loyal Customers
13269,228,17,3097.30964,1,3,3,7,0,Regular Customers,Loyal Customers
13270,269,1,78.21000000000002,1,1,1,3,2,At Risk Customers,Hibernating
13280,47,39,8455.31156,4,4,4,12,3,Loyal Customers,Champions
13284,93,6,806.6362,3,2,2,7,3,Loyal Customers,Potential Loyalists
13295,210,5,825.0374,2,1,2,5,0,Regular Customers,Hibernating
13304,170,3,683.35698,2,1,2,5,0,Regular Customers,Hibernating
13305,346,3,505.64103,1,1,1,3,0,Regular Customers,Hibernating
13309,9,22,4371.29032,4,3,4,11,3,Loyal Customers,Loyal Customers
13310,70,12,2249.8419000000004,3,3,3,9,3,Loyal Customers,Loyal Customers
13313,169,3,452.09366,2,1,1,4,2,At Risk Customers,Hibernating
13317,202,8,1262.51626,2,2,2,6,0,Regular Customers,Hibernating
13319,168,42,6839.27117,2,4,4,10,3,Loyal Customers,Loyal Customers
13324,35,7,2034.8364000000001,4,2,3,9,3,Loyal Customers,Potential Loyalists
13327,257,8,776.5691800000001,1,2,2,5,0,Regular Customers,Hibernating
13328,49,10,2428.4198,4,2,3,9,3,Loyal Customers,Potential Loyalists
13329,177,5,632.7993,2,1,1,4,0,Regular Customers,Hibernating
13330,45,7,1319.9064,4,2,2,8,3,Loyal Customers,Potential Loyalists
13368,157,1,153.615,2,1,1,4,2,At Risk Customers,Hibernating
13369,177,11,1739.7775600000002,2,2,2,6,0,Regular Customers,Hibernating
13370,268,23,3063.7933000000003,1,3,3,7,0,Regular Customers,Loyal Customers
13385,124,15,3310.97192,3,3,3,9,3,Loyal Customers,Loyal Customers
13394,16,10,1117.10548,4,2,2,8,3,Loyal Customers,Potential Loyalists
13396,35,10,2485.746,4,2,3,9,3,Loyal Customers,Potential Loyalists
13397,167,4,576.9614800000002,2,1,1,4,2,At Risk Customers,Hibernating
13402,336,9,1465.6179000000002,1,2,2,5,0,Regular Customers,Hibernating
13405,66,3,293.89148,3,1,1,5,2,At Risk Customers,New Customers
13408,33,42,7963.3549,4,4,4,12,3,Loyal Customers,Champions
13418,207,24,3996.8524,2,4,3,9,0,Regular Customers,Loyal Customers
13426,152,12,842.0441000000001,2,3,2,7,3,Loyal Customers,At Risk
13448,225,22,2496.82522,1,3,3,7,0,Regular Customers,Loyal Customers
13451,143,13,1613.93574,2,3,2,7,3,Loyal Customers,At Risk
13455,119,19,3253.2082100000002,3,3,3,9,3,Loyal Customers,Loyal Customers
13458,105,29,3565.08068,3,4,3,10,3,Loyal Customers,Loyal Customers
13468,20,38,8548.44496,4,4,4,12,3,Loyal Customers,Champions
13473,126,3,604.5495999999999,3,1,1,5,2,At Risk Customers,New Customers
13481,291,1,3.304,1,1,1,3,2,At Risk Customers,Hibernating
13487,173,3,275.72786,2,1,1,4,2,At Risk Customers,Hibernating
13488,12,76,11272.31811,4,4,4,12,1,VIP Customers,Champions
13491,20,22,4086.6110900000003,4,3,4,11,3,Loyal Customers,Loyal Customers
13494,26,10,1080.71356,4,2,2,8,3,Loyal Customers,Potential Loyalists
13495,210,12,1789.60518,2,3,2,7,0,Regular Customers,At Risk
13496,194,11,1419.1274,2,2,2,6,0,Regular Customers,Hibernating
13497,301,8,963.09438,1,2,2,5,0,Regular Customers,Hibernating
13502,97,1,99.67854,3,1,1,5,2,At Risk Customers,New Customers
13506,30,21,3575.88402,4,3,3,10,3,Loyal Customers,Loyal Customers
13520,101,20,3631.41388,3,3,3,9,3,Loyal Customers,Loyal Customers
13523,270,12,1685.0226200000002,1,3,2,6,0,Regular Customers,At Risk
13527,115,1,35.08636,3,1,1,5,2,At Risk Customers,New Customers
13531,269,4,7366.51706,1,1,4,6,0,Regular Customers,Hibernating
13534,48,23,3806.28402,4,3,3,10,3,Loyal Customers,Loyal Customers
13538,45,1,20.732599999999998,4,1,1,6,2,At Risk Customers,New Customers
13539,13,8,1097.37785,4,2,2,8,3,Loyal Customers,Potential Loyalists
13551,77,3,1064.5292,3,1,2,6,3,Loyal Customers,New Customers
13552,45,3,302.54596,4,1,1,6,2,At Risk Customers,New Customers
13564,174,40,7149.9278300000005,2,4,4,10,3,Loyal Customers,Loyal Customers
13565,143,8,965.45766,2,2,2,6,3,Loyal Customers,Hibernating
13569,286,10,1524.03134,1,2,2,5,0,Regular Customers,Hibernating
13576,18,15,2159.34376,4,3,3,10,3,Loyal Customers,Loyal Customers
13579,305,5,509.75689,1,1,1,3,0,Regular Customers,Hibernating
13581,13,5,953.57004,4,1,2,7,3,Loyal Customers,New Customers
13584,3,16,2731.01204,4,3,3,10,3,Loyal Customers,Loyal Customers
13593,147,12,1908.03704,2,3,3,8,3,Loyal Customers,Loyal Customers
13599,119,17,1557.15768,3,3,2,8,3,Loyal Customers,Potential Loyalists
13600,30,13,2951.1687,4,3,3,10,3,Loyal Customers,Loyal Customers
13606,26,3,395.6603,4,1,1,6,3,Loyal Customers,New Customers
13611,212,4,1152.8365900000001,2,1,2,5,0,Regular Customers,Hibernating
13614,126,6,559.2725,3,2,1,6,2,At Risk Customers,Potential Loyalists
13615,35,12,2018.6268400000001,4,3,3,10,3,Loyal Customers,Loyal Customers
13627,190,14,1998.4302400000001,2,3,3,8,0,Regular Customers,Loyal Customers
13629,22,5,1060.964,4,1,2,7,3,Loyal Customers,New Customers
13634,117,9,1041.04864,3,2,2,7,3,Loyal Customers,Potential Loyalists
13649,269,6,543.6197,1,2,1,4,0,Regular Customers,Hibernating
13652,303,5,425.29677999999996,1,1,1,3,0,Regular Customers,Hibernating
13656,154,9,1542.70704,2,2,2,6,3,Loyal Customers,Hibernating
13659,86,32,4514.29968,3,4,4,11,3,Loyal Customers,Loyal Customers
13668,13,31,4557.42797,4,4,4,12,3,Loyal Customers,Champions
13672,135,3,241.56276,2,1,1,4,2,At Risk Customers,Hibernating
13680,152,44,6317.57444,2,4,4,10,3,Loyal Customers,Loyal Customers
13693,105,1,33.30488,3,1,1,5,2,At Risk Customers,New Customers
13694,12,37,5865.321040000001,4,4,4,12,3,Loyal Customers,Champions
13700,117,14,1233.83292,3,3,2,8,3,Loyal Customers,Potential Loyalists
13703,70,1,261.8,3,1,1,5,2,At Risk Customers,New Customers
13705,363,7,1357.76358,1,2,2,5,0,Regular Customers,Hibernating
13707,42,23,4191.3998,4,3,4,11,3,Loyal Customers,Loyal Customers
13709,41,19,2679.8167000000003,4,3,3,10,3,Loyal Customers,Loyal Customers
13715,153,48,7367.8273500000005,2,4,4,10,3,Loyal Customers,Loyal Customers
13725,9,30,4650.42497,4,4,4,12,3,Loyal Customers,Champions
13728,20,5,1045.10392,4,1,2,7,3,Loyal Customers,New Customers
13742,82,42,8825.7295,3,4,4,11,3,Loyal Customers,Loyal Customers
13747,363,1,169.08100000000002,1,1,1,3,0,Regular Customers,Hibernating
13748,365,1,1.4631999999999998,1,1,1,3,2,At Risk Customers,Hibernating
13750,152,1,3.2922,2,1,1,4,2,At Risk Customers,Hibernating
13754,59,5,957.8104000000001,3,1,2,6,3,Loyal Customers,New Customers
13756,202,8,1692.52014,2,2,2,6,0,Regular Customers,Hibernating
13758,146,18,2191.6402199999998,2,3,3,8,3,Loyal Customers,Loyal Customers
13764,155,29,4358.127570000001,2,4,4,10,3,Loyal Customers,Loyal Customers
13767,138,37,5108.54753,2,4,4,10,3,Loyal Customers,Loyal Customers
13769,88,21,3383.96149,3,3,3,9,3,Loyal Customers,Loyal Customers
13777,19,47,7008.54598,4,4,4,12,3,Loyal Customers,Champions
13782,118,22,3172.50182,3,3,3,9,3,Loyal Customers,Loyal Customers
13784,24,4,235.95812,4,1,1,6,2,At Risk Customers,New Customers
13786,284,2,340.75668999999994,1,1,1,3,0,Regular Customers,Hibernating
13787,245,5,405.14852,1,1,1,3,0,Regular Customers,Hibernating
13798,82,67,10299.82444,3,4,4,11,1,VIP Customers,Loyal Customers
13800,14,23,3205.43668,4,3,3,10,3,Loyal Customers,Loyal Customers
13802,26,11,1167.46442,4,2,2,8,3,Loyal Customers,Potential Loyalists
13807,281,4,1163.02348,1,1,2,4,0,Regular Customers,Hibernating
13815,71,31,8687.3274,3,4,4,11,3,Loyal Customers,Loyal Customers
13817,171,2,138.6213,2,1,1,4,2,At Risk Customers,Hibernating
13819,13,15,3149.67245,4,3,3,10,3,Loyal Customers,Loyal Customers
13824,19,9,793.48158,4,2,2,8,3,Loyal Customers,Potential Loyalists
13829,203,1,14.033739999999998,2,1,1,4,2,At Risk Customers,Hibernating
13831,319,2,346.6682,1,1,1,3,0,Regular Customers,Hibernating
